run_number	current	charge	trigger_id	livetime	trigger_counts	trigger_events	elist	Kinematic
1583	22.12	59999.8	DL.bit2	0.998634	14640	14620	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1583_0_5.root	11_1st
1599	22.38	43046.8	DL.bit2	0.997915	10550	10528	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1599_0_5.root	11_1st
1600	22.12	13039.1	DL.bit2	0.998786	3294	3290	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1600_0_5.root	11_1st
1604	22.12	47215.8	DL.bit2	0.998144	11315	11294	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1604_0_5.root	11_1st
1605	22.12	51424	DL.bit2	0.998472	12433	12414	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1605_0_5.root	11_1st
1606	22.12	51512	DL.bit2	0.998619	12312	12295	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1606_0_5.root	11_1st
1613	22.12	46765.8	DL.bit2	0.998077	11438	11416	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1613_0_5.root	11_1st
1614	22.12	26357.8	DL.bit2	0.99892	6479	6472	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1614_0_5.root	11_1st
1615	22.12	22246.7	DL.bit2	0.999251	5339	5335	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1615_0_5.root	11_1st
1616	22.12	19483.6	DL.bit2	0.998937	4702	4697	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1616_0_5.root	11_1st
1617	22.12	24105.3	DL.bit2	0.998187	6067	6056	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1617_0_5.root	11_1st
1618	22.12	20386.1	DL.bit2	0.998401	5002	4994	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1618_0_5.root	11_1st
1619	22.12	51391.9	DL.bit2	0.998333	12594	12573	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1619_0_5.root	11_1st
2670	21.88	8376.56	DL.bit2	0.998986	1973	1971	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2670_0_5.root	11_2nd
2671	21.88	18328.3	DL.bit2	0.999102	4455	4451	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2671_0_5.root	11_2nd
2672	21.88	39352.2	DL.bit2	0.996954	9521	9492	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2672_0_5.root	11_2nd
2673	21.88	61596.4	DL.bit2	0.998587	14857	14836	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2673_0_5.root	11_2nd
2674	22.12	5937.76	DL.bit2	0.999302	1432	1431	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2674_0_5.root	11_2nd
2675	21.62	73298.6	DL.bit2	0.997605	17538	17496	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2675_0_5.root	11_2nd
2676	21.88	73259.5	DL.bit2	0.998461	17546	17519	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2676_0_5.root	11_2nd
2689	21.88	5793.58	DL.bit2	0.996997	1332	1328	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2689_0_5.root	11_2nd
2690	22.12	71703.2	DL.bit2	0.998278	17420	17390	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2690_0_5.root	11_2nd
2691	22.12	60189.8	DL.bit2	0.998902	14572	14556	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2691_0_5.root	11_2nd
2692	22.38	31603.1	DL.bit2	0.998556	7617	7606	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2692_0_5.root	11_2nd
2702	21.88	9106.9	DL.bit2	0.996016	502	500	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2702_0_5.root	13
2693	22.38	1102.61	DL.bit2	1	229	229	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2693_0_5.root	11_2nd
2694	22.38	96867.5	DL.bit2	0.998512	23515	23480	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2694_0_5.root	11_2nd
1628	22.12	31359.6	DL.bit2	0.99852	5404	5396	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1628_0_5.root	13_1st
1629	22.12	37293.1	DL.bit2	0.998135	6436	6424	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1629_0_5.root	13_1st
1630	22.12	11494.3	DL.bit2	1	2002	2002	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1630_0_5.root	13_1st
1631	22.12	61040.9	DL.bit2	0.999039	10409	10399	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1631_0_5.root	13_1st
1632	22.12	62918.3	DL.bit2	0.998698	10754	10740	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1632_0_5.root	13_1st
1633	22.12	64629.2	DL.bit2	0.998737	11084	11070	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1633_0_5.root	13_1st
1644	22.38	38119.9	DL.bit2	0.998607	6460	6451	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1644_0_5.root	13_1st
1645	22.62	40562.3	DL.bit2	0.998402	6882	6871	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1645_0_5.root	13_1st
1646	22.62	36981.5	DL.bit2	0.99858	6337	6328	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1646_0_5.root	13_1st
1647	22.88	234.148	DL.bit2	1	35	35	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1647_0_5.root	13_1st
1651	22.38	67497.8	DL.bit2	0.998959	11530	11518	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1651_0_5.root	13_1st
1659	22.38	53647.2	DL.bit2	0.999018	9163	9154	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1659_0_5.root	13_1st
1660	22.38	57789.7	DL.bit2	0.998987	9875	9865	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1660_0_5.root	13_1st
1661	22.38	48149.9	DL.bit2	0.998528	8154	8142	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1661_0_5.root	13_1st
1664	21.88	40877.2	DL.bit2	0.999266	6809	6804	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1664_0_5.root	13_1st
1681	21.88	65779.9	DL.bit2	0.998178	10974	10954	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1681_0_5.root	13_1st
1682	21.88	66745.2	DL.bit2	0.998464	11066	11049	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1682_0_5.root	13_1st
1683	21.88	68865.7	DL.bit2	0.998803	11694	11680	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1683_0_5.root	13_1st
1684	21.88	69322.4	DL.bit2	0.998448	11599	11581	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1684_0_5.root	13_1st
1692	21.88	58964.1	DL.bit2	0.998678	9830	9817	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1692_0_5.root	13_1st
1693	21.88	70777.1	DL.bit2	0.998407	11930	11911	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1693_0_5.root	13_1st
1694	21.88	64865.6	DL.bit2	0.998623	10890	10875	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1694_0_5.root	13_1st
1695	21.88	65500.5	DL.bit2	0.99881	10921	10908	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1695_0_5.root	13_1st
1709	21.88	56488.8	DL.bit2	0.998946	9490	9480	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1709_0_5.root	13_1st
1710	21.88	60381.5	DL.bit2	0.99902	10202	10192	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1710_0_5.root	13_1st
1711	21.88	49241	DL.bit2	0.998913	8281	8272	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1711_0_5.root	13_1st
1712	21.88	62357.6	DL.bit2	0.998381	10498	10481	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1712_0_5.root	13_1st
1721	21.88	51468.8	DL.bit2	0.998027	8617	8600	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1721_0_5.root	13_1st
1722	21.88	53932.5	DL.bit2	0.998777	8994	8983	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1722_0_5.root	13_1st
1723	21.88	6663.55	DL.bit2	0.998299	1176	1174	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1723_0_5.root	13_1st
1730	21.88	67534.3	DL.bit2	0.99859	11351	11335	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1730_0_5.root	13_1st
1731	21.88	24621.4	DL.bit2	0.999518	4147	4145	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1731_0_5.root	13_1st
1732	21.88	32268.4	DL.bit2	0.998887	5393	5387	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1732_0_5.root	13_1st
1743	21.12	58179.7	DL.bit2	0.998666	9747	9734	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1743_0_5.root	13_1st
1744	21.12	64517.8	DL.bit2	0.998997	10971	10960	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1744_0_5.root	13_1st
1745	21.12	63159.4	DL.bit2	0.997927	10615	10593	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1745_0_5.root	13_1st
1746	21.12	50138.8	DL.bit2	0.998108	8455	8439	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1746_0_5.root	13_1st
1747	21.12	56278.5	DL.bit2	0.999161	9532	9524	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1747_0_5.root	13_1st
1754	21.38	65247.9	DL.bit2	0.998927	11179	11167	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1754_0_5.root	13_1st
1755	21.62	70487	DL.bit2	0.998237	11912	11891	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1755_0_5.root	13_1st
1756	21.88	71526.8	DL.bit2	0.998845	12116	12102	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1756_0_5.root	13_1st
1757	22.62	72360.6	DL.bit2	0.998439	12171	12152	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1757_0_5.root	13_1st
1758	22.12	61929.5	DL.bit2	0.998742	10336	10323	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1758_0_5.root	13_1st
1771	22.12	49373.7	DL.bit2	0.998566	8367	8355	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1771_0_5.root	13_1st
1772	22.12	29427.4	DL.bit2	0.998372	4914	4906	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1772_0_5.root	13_1st
1773	21.88	57887.7	DL.bit2	0.999283	9759	9752	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1773_0_5.root	13_1st
1774	21.88	71306.8	DL.bit2	0.998281	12215	12194	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1774_0_5.root	13_1st
1775	22.12	64247.2	DL.bit2	0.998887	10785	10773	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1775_0_5.root	13_1st
1791	22.12	61432.7	DL.bit2	0.998929	10274	10263	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1791_0_5.root	13_1st
1792	21.88	67458.8	DL.bit2	0.99878	11475	11461	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1792_0_5.root	13_1st
1793	21.88	63757.3	DL.bit2	0.998331	10788	10770	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1793_0_5.root	13_1st
1794	22.12	50218.2	DL.bit2	0.998593	8531	8519	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1794_0_5.root	13_1st
1795	21.88	16680	DL.bit2	0.999255	2686	2684	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1795_0_5.root	13_1st
1798	21.88	43960.7	DL.bit2	0.998764	7281	7272	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1798_0_5.root	13_1st
1799	21.88	12793.9	DL.bit2	0.998563	2088	2085	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1799_0_5.root	13_1st
1812	21.88	45081.7	DL.bit2	0.997645	7644	7626	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1812_0_5.root	13_1st
1813	21.88	6618.59	DL.bit2	0.999071	1077	1076	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1813_0_5.root	13_1st
2705	21.88	66421.1	DL.bit2	0.99865	11107	11092	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2705_0_5.root	13_2nd
2706	21.88	82770.8	DL.bit2	0.998988	13839	13825	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2706_0_5.root	13_2nd
2707	21.88	69415.8	DL.bit2	0.999311	11611	11603	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2707_0_5.root	13_2nd
2708	21.88	93616.5	DL.bit2	0.998089	15700	15670	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2708_0_5.root	13_2nd
2709	21.88	61376.7	DL.bit2	0.998457	10370	10354	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2709_0_5.root	13_2nd
2710	21.88	42726.2	DL.bit2	0.999304	7186	7181	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2710_0_5.root	13_2nd
2711	21.88	56960.9	DL.bit2	0.998304	9434	9418	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2711_0_5.root	13_2nd
2728	21.62	40937.9	DL.bit2	0.999251	6674	6669	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2728_0_5.root	13_2nd
2729	21.88	35075	DL.bit2	0.99847	5883	5874	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2729_0_5.root	13_2nd
2730	21.62	65667.9	DL.bit2	0.998909	11004	10992	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2730_0_5.root	13_2nd
2731	21.88	65002.1	DL.bit2	0.99918	10977	10968	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2731_0_5.root	13_2nd
2732	21.88	99961.1	DL.bit2	0.999234	16973	16960	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2732_0_5.root	13_2nd
2733	21.88	72974.1	DL.bit2	0.998542	12344	12326	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2733_0_5.root	13_2nd
2734	21.88	47606.4	DL.bit2	0.99827	8094	8080	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2734_0_5.root	13_2nd
1841	22.12	19198	DL.bit2	0.999236	2617	2615	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1841_0_5.root	15_1st
1842	22.12	67677.7	DL.bit2	0.999557	9029	9025	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1842_0_5.root	15_1st
1843	21.88	13404.1	DL.bit2	0.999403	1676	1675	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1843_0_5.root	15_1st
1844	22.12	56829.2	DL.bit2	0.9996	7495	7492	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1844_0_5.root	15_1st
1845	22.12	70188.7	DL.bit2	0.999365	9444	9438	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1845_0_5.root	15_1st
1846	22.12	3531.43	DL.bit2	1	468	468	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1846_0_5.root	15_1st
1847	22.12	2310.83	DL.bit2	1	299	299	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1847_0_5.root	15_1st
1849	22.12	3727.33	DL.bit2	0.997951	488	487	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1849_0_5.root	15_1st
1850	22.12	19711.6	DL.bit2	0.999621	2642	2641	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1850_0_5.root	15_1st
1851	22.12	49768.1	DL.bit2	0.99938	6450	6446	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1851_0_5.root	15_1st
1857	22.12	73643.8	DL.bit2	0.998744	9557	9545	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1857_0_5.root	15_1st
1868	22.12	69434	DL.bit2	0.998254	9165	9149	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1868_0_5.root	15_1st
1869	22.12	49731	DL.bit2	0.998323	6558	6547	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1869_0_5.root	15_1st
1870	22.12	46997.7	DL.bit2	0.999195	6212	6207	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1870_0_5.root	15_1st
1871	22.12	41501.5	DL.bit2	0.998743	5568	5561	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1871_0_5.root	15_1st
1872	22.12	4110.96	DL.bit2	0.998205	557	556	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1872_0_5.root	15_1st
1874	21.88	41583.1	DL.bit2	0.99856	5556	5548	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1874_0_5.root	15_1st
1875	22.12	19421.3	DL.bit2	0.999228	2589	2587	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1875_0_5.root	15_1st
1876	21.88	49897.6	DL.bit2	0.998776	6534	6526	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1876_0_5.root	15_1st
1896	20.12	41709.3	DL.bit2	0.998604	5731	5723	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1896_0_5.root	15_1st
1897	20.12	27899	DL.bit2	0.998403	3757	3751	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1897_0_5.root	15_1st
1898	16.88	74511.7	DL.bit2	0.999243	10571	10563	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1898_0_5.root	15_1st
1899	17.12	68784.9	DL.bit2	0.999177	9725	9717	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1899_0_5.root	15_1st
1900	16.88	3642.69	DL.bit2	1	533	533	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1900_0_5.root	15_1st
1917	22.38	73472.9	DL.bit2	0.99919	9877	9869	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1917_0_5.root	15_1st
1926	21.88	37362.6	DL.bit2	0.9988	4999	4993	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1926_0_5.root	15_1st
1927	21.88	84858.1	DL.bit2	0.998853	11336	11323	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1927_0_5.root	15_1st
1928	21.88	23000.2	DL.bit2	0.999009	3027	3024	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1928_0_5.root	15_1st
1929	21.88	43941.4	DL.bit2	0.999141	5822	5817	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1929_0_5.root	15_1st
1930	21.88	72917.1	DL.bit2	0.99928	9728	9721	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1930_0_5.root	15_1st
1931	21.88	59716.9	DL.bit2	0.998531	8170	8158	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1931_0_5.root	15_1st
1938	21.88	34965.6	DL.bit2	0.998499	4664	4657	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1938_0_5.root	15_1st
1939	21.88	35693.3	DL.bit2	0.998308	4729	4721	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1939_0_5.root	15_1st
1941	20.88	24403.4	DL.bit2	0.999415	3421	3419	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1941_0_5.root	15_1st
1942	21.88	1492.12	DL.bit2	1	201	201	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1942_0_5.root	15_1st
1943	19.88	13553.7	DL.bit2	0.997779	1801	1797	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1943_0_5.root	15_1st
1944	19.88	39491.2	DL.bit2	0.992448	5959	5914	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1944_0_5.root	15_1st
1955	21.88	51826.7	DL.bit2	0.998431	7011	7000	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1955_0_5.root	15_1st
1957	21.88	10952.5	DL.bit2	1	1412	1412	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1957_0_5.root	15_1st
1958	22.38	69448.8	DL.bit2	0.999028	9261	9252	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1958_0_5.root	15_1st
1960	22.38	39248.3	DL.bit2	0.998627	5097	5090	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1960_0_5.root	15_1st
1961	22.12	35044.8	DL.bit2	0.998317	4753	4745	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1961_0_5.root	15_1st
1962	22.12	42495.7	DL.bit2	0.998389	5586	5577	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1962_0_5.root	15_1st
1983	22.38	62147.5	DL.bit2	0.999037	8305	8297	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1983_0_5.root	15_1st
1984	22.38	58807.5	DL.bit2	0.999352	7722	7717	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1984_0_5.root	15_1st
1985	22.38	42298.4	DL.bit2	0.998585	5653	5645	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1985_0_5.root	15_1st
1986	22.62	64776.1	DL.bit2	0.998499	8660	8647	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1986_0_5.root	15_1st
1987	22.62	79601.4	DL.bit2	0.998012	10564	10543	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1987_0_5.root	15_1st
1995	21.88	67647.9	DL.bit2	0.998047	9218	9200	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1995_0_5.root	15_1st
1996	21.38	52775.8	DL.bit2	0.997866	7029	7014	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1996_0_5.root	15_1st
1997	21.62	71383.2	DL.bit2	0.998783	9863	9851	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1997_0_5.root	15_1st
1998	22.12	64160.9	DL.bit2	0.999424	8679	8674	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1998_0_5.root	15_1st
1999	21.88	50099.2	DL.bit2	0.999119	6813	6807	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm1999_0_5.root	15_1st
2000	21.88	39953.2	DL.bit2	0.998694	5358	5351	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2000_0_5.root	15_1st
2011	21.88	57212.6	DL.bit2	0.998825	7659	7650	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2011_0_5.root	15_1st
2012	21.88	35736.3	DL.bit2	0.998549	4825	4818	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2012_0_5.root	15_1st
2013	21.88	53369.9	DL.bit2	0.998296	7042	7030	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2013_0_5.root	15_1st
2014	21.88	63967.7	DL.bit2	0.998812	8419	8409	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2014_0_5.root	15_1st
2015	21.88	53318.8	DL.bit2	0.999169	7220	7214	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2015_0_5.root	15_1st
2033	22.12	38215.5	DL.bit2	0.998243	5123	5114	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2033_0_5.root	15_1st
2034	22.12	76767.9	DL.bit2	0.998744	10350	10337	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2034_0_5.root	15_1st
2035	22.12	65553.8	DL.bit2	0.998491	8613	8600	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2035_0_5.root	15_1st
2045	21.38	61155.5	DL.bit2	0.998481	8559	8546	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2045_0_5.root	15_1st
2046	20.88	66284.7	DL.bit2	0.998935	9394	9384	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2046_0_5.root	15_1st
2054	18.12	59004.9	DL.bit2	0.998864	9684	9673	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2054_0_5.root	15_1st
2055	17.88	30069.6	DL.bit2	0.99939	4919	4916	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2055_0_5.root	15_1st
2058	21.38	48401.8	DL.bit2	0.998769	6499	6491	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2058_0_5.root	15_1st
2059	21.62	35233.3	DL.bit2	0.998743	4773	4767	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2059_0_5.root	15_1st
2060	21.62	50240.2	DL.bit2	0.99867	6768	6759	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2060_0_5.root	15_1st
2061	21.62	51832.1	DL.bit2	0.998874	7104	7096	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2061_0_5.root	15_1st
2069	21.38	64515.6	DL.bit2	0.998853	8716	8706	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2069_0_5.root	15_1st
2070	21.38	62612.3	DL.bit2	0.999054	8453	8445	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2070_0_5.root	15_1st
2327	9.88	13346.2	DL.bit2	0.987763	35465	35031	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2327_0_5.root	1_pos
2071	21.38	35808.2	DL.bit2	0.998789	4956	4950	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2071_0_5.root	15_1st
2072	21.38	50272.5	DL.bit2	0.998704	6942	6933	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2072_0_5.root	15_1st
2073	21.38	37510.2	DL.bit2	0.998647	5175	5168	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2073_0_5.root	15_1st
2083	21.62	71055.2	DL.bit2	0.99824	9657	9640	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2083_0_5.root	15_1st
2084	21.62	69594.6	DL.bit2	0.998176	9321	9304	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2084_0_5.root	15_1st
2085	21.62	13625.6	DL.bit2	0.997191	1780	1775	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2085_0_5.root	15_1st
2086	21.62	49029.9	DL.bit2	0.998928	6530	6523	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2086_0_5.root	15_1st
2087	21.62	63926.7	DL.bit2	0.99907	8599	8591	/v/lustre2/expphy/volatile/halla/triton/MARATHON_elist/bcm2087_0_5.root	15_1st
